BioWare Version 5.3.0.7 Export
Device:	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA
Samples (#):	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	5998	5998	5998	5998	5998	5999	5999	5999	5999	5999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	29.990000	29.990000	29.990000	29.990000	29.990000	29.995001	29.995001	29.995001	29.995001	29.995001
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
File Information
Date	Nov 11, 2022  11:19:19
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Ax	Ay	Fx	Fy	Fz	Ax	Ay
	N	N	N	m	m	N	N	N	m	m
22.595000	-0.101490	0.110185	-1.183362	0.000000	0.000000	1.633577	-0.105350	537.087524	-0.016697	-0.024148
22.600000	0.366414	0.421114	5.064801	-0.015589	-0.018765	1.477636	-0.418991	534.339706	-0.016329	-0.024615
22.605000	0.521957	0.498688	3.329662	-0.006452	0.057033	1.477636	-0.418991	534.680267	-0.016656	-0.025129
22.610000	-0.023718	-0.045597	-0.141804	0.000000	0.000000	2.022593	-0.340763	537.087105	-0.016713	-0.025194
22.615000	0.210233	0.343540	3.329662	-0.004392	0.058058	1.944347	-0.340763	538.117729	-0.016789	-0.025322
22.620000	0.288323	0.343223	4.022849	-0.064526	-0.047013	2.333363	-0.105835	542.935318	-0.016429	-0.025453
22.625000	-0.724936	-0.511991	-5.001222	0.000000	0.000000	2.566719	-0.341248	542.929123	-0.017104	-0.025443
22.630000	-0.179580	-0.045597	-1.529363	0.000000	0.000000	3.422726	-0.028084	547.744362	-0.016983	-0.025233
22.635000	0.210233	0.343223	1.246545	0.085528	0.002247	3.500418	-0.028328	548.087257	-0.017085	-0.025389
22.640000	0.599728	0.576579	5.758779	-0.014566	0.016042	3.422169	-0.576900	546.717224	-0.016466	-0.025779
22.645000	-0.880798	-0.511991	-7.779103	0.000000	0.000000	2.799517	-1.360649	542.244095	-0.016692	-0.027181
22.650000	0.054054	0.031977	0.898964	0.054757	-0.095595	2.954903	-1.282421	546.369675	-0.016788	-0.026977
22.655000	0.833680	0.654469	6.453150	-0.013818	-0.015540	2.487637	-1.360893	546.370834	-0.016549	-0.028360
22.660000	0.210233	0.187759	2.288497	-0.033211	-0.206024	2.098619	-1.596066	547.404175	-0.016391	-0.027778
22.665000	-0.880798	-0.745029	-7.777526	0.000000	0.000000	1.164644	-2.458046	543.270042	-0.017147	-0.028303
22.670000	0.521957	0.499005	2.981291	-0.027655	-0.032417	1.320028	-2.066654	548.778069	-0.016537	-0.027688
22.675000	0.132462	0.187759	0.204987	0.824177	-0.434359	0.697376	-2.536762	546.711800	-0.016797	-0.028121
22.680000	0.677500	0.809617	6.105569	-0.004079	-0.001328	1.164644	-2.223598	548.091904	-0.016333	-0.028063
22.685000	-0.568756	-0.356209	-5.001222	0.000000	0.000000	0.308636	-3.477215	538.460236	-0.016600	-0.029570
22.690000	0.833361	1.120863	7.494708	-0.019985	-0.002039	2.021204	-2.459251	548.781570	-0.016127	-0.028364
22.695000	0.132462	0.188075	0.204987	0.824177	-0.434393	2.255116	-2.929359	548.093842	-0.016157	-0.028379
22.700000	0.209597	0.343223	1.941706	-0.007738	-0.097012	3.344477	-2.381508	554.287254	-0.015796	-0.028083
22.705000	-0.491303	-0.511674	-4.306061	0.000000	0.000000	3.422726	-3.008553	549.816826	-0.015823	-0.028115
22.710000	-0.101808	0.110185	-1.876943	0.000000	0.000000	4.590334	-2.225288	556.008324	-0.015687	-0.027492
22.715000	0.833361	0.654469	7.495102	-0.003799	-0.026104	5.446896	-1.990356	558.417099	-0.015543	-0.027551
22.720000	-0.101490	0.110185	-1.182966	0.000000	0.000000	5.057598	-2.539173	550.853653	-0.015311	-0.028596
22.725000	1.223493	1.043289	10.271800	-0.015437	-0.038512	6.537090	-1.520733	559.798759	-0.014901	-0.027841
22.730000	-0.335760	-0.433783	-2.917712	0.000000	0.000000	5.914440	-2.539417	550.169403	-0.014928	-0.028978
22.735000	-0.491303	-0.433783	-2.570131	0.000000	0.000000	6.225763	-2.383198	550.857529	-0.014921	-0.029289
22.740000	-0.101808	0.110501	-1.182966	0.000000	0.000000	6.459675	-2.540138	551.202362	-0.014811	-0.029437
22.745000	-0.024037	0.110501	0.900938	-0.078562	-0.309372	6.693310	-2.853783	552.578598	-0.014782	-0.028666
22.750000	-0.023718	0.110501	-0.141804	0.000000	0.000000	6.771280	-2.932499	551.543701	-0.015141	-0.028545
22.755000	0.443866	0.421431	3.328872	-0.042524	-0.057233	6.459675	-3.089199	549.481674	-0.014969	-0.028991
22.760000	-0.179580	0.032611	-2.570131	0.000000	0.000000	5.603670	-3.167431	544.667999	-0.014850	-0.029939
22.765000	1.924393	1.665148	16.172382	-0.006959	0.004185	7.315683	-1.052078	561.517487	-0.014991	-0.027942
22.770000	-0.101808	0.110185	0.898964	0.058571	-0.097508	4.825356	-2.618851	546.725349	-0.015422	-0.029504
22.775000	0.210233	0.188075	3.328872	-0.040979	-0.055691	5.136683	-1.835102	550.851318	-0.015533	-0.028626
22.780000	-0.179580	-0.278318	-1.876943	0.000000	0.000000	4.514309	-1.756630	550.506493	-0.015627	-0.028475
22.785000	0.989223	1.120863	8.535477	-0.010815	0.009395	4.747385	-0.973122	559.100952	-0.015926	-0.026882
22.790000	-0.257670	-0.123171	-2.570131	0.000000	0.000000	3.346422	-1.599449	550.843575	-0.016336	-0.027605
22.795000	-0.257670	0.032611	-2.917712	0.000000	0.000000	2.646080	-1.912369	548.439056	-0.016052	-0.027885
22.800000	-0.802708	-0.589565	-8.471897	0.000000	0.000000	1.868042	-1.990356	548.779625	-0.016340	-0.028038
22.805000	0.210233	0.265649	4.024033	-0.003669	0.001012	1.634687	-1.755180	550.841255	-0.016486	-0.027942
22.810000	-0.413213	-0.589248	-5.001222	0.000000	0.000000	1.089729	-1.754940	548.089180	-0.016550	-0.028429
22.815000	-0.880798	-0.589248	-7.084732	0.000000	0.000000	0.934345	-1.519768	550.839317	-0.016676	-0.027608
22.820000	-0.880480	-0.745029	-9.165875	0.000000	0.000000	0.000090	-1.911400	545.335564	-0.016813	-0.028566
22.825000	0.054054	0.265649	-0.489384	0.000000	0.000000	0.545326	-1.206123	548.426270	-0.017285	-0.027571
22.830000	0.210552	0.110185	1.594126	-0.047595	-0.174908	0.389942	-1.127651	546.709068	-0.017005	-0.028526
22.835000	0.054054	0.343223	0.204593	0.241272	0.479824	-0.154739	-1.362583	541.889557	-0.017583	-0.028770
22.840000	0.599728	0.731727	7.493918	-0.019319	-0.026378	0.079172	-1.127171	542.922897	-0.017447	-0.028202
22.845000	-0.257352	-0.045597	-1.877340	0.000000	0.000000	-0.387539	-1.832207	536.043304	-0.017659	-0.028890
22.850000	0.288323	0.421114	2.982081	-0.066672	-0.031907	0.001759	-1.753735	539.137878	-0.017682	-0.028552
22.855000	0.210233	0.343223	2.289287	-0.033139	-0.124036	0.469301	-1.753735	540.856613	-0.017754	-0.028635
22.860000	-0.023718	0.188075	0.899754	0.056764	0.112900	0.469301	-2.145367	539.823654	-0.017901	-0.028849
22.865000	0.366414	0.576579	3.331239	0.067451	-0.000635	1.481247	-1.910435	547.041885	-0.018248	-0.027613
22.870000	0.599728	0.498688	5.411198	-0.026742	-0.000275	1.403000	-2.223839	545.668373	-0.018072	-0.027323
22.875000	0.210233	0.343223	2.981291	-0.025354	-0.031267	1.247337	-2.459251	544.289818	-0.018334	-0.028080
22.880000	0.600047	0.653836	6.800731	-0.021300	-0.028799	1.714325	-1.910679	549.103905	-0.018406	-0.027507
22.885000	1.067631	0.887508	7.841499	0.003495	0.010923	2.648024	-0.735535	555.297333	-0.018015	-0.026906
22.890000	0.132462	-0.045597	1.594126	-0.046517	-0.172759	1.558386	-1.519043	545.320435	-0.018421	-0.028584
22.895000	-0.413213	-0.123171	-5.002012	0.000000	0.000000	1.947401	-1.048939	548.756355	-0.018757	-0.027733
22.900000	0.210233	0.187759	2.288497	0.019948	-0.122489	2.336142	-0.813766	553.226799	-0.018725	-0.027347
22.905000	0.366414	0.498688	2.636867	0.039129	-0.000235	2.258450	-0.970467	550.818001	-0.018916	-0.027632
22.910000	0.288323	0.421114	4.025610	0.056209	-0.047110	1.168812	-2.145611	539.467979	-0.019169	-0.029043
22.915000	0.132462	0.265649	1.593336	0.106076	-0.057025	1.168812	-2.223839	540.155708	-0.019144	-0.029004
22.920000	0.833680	0.964765	7.841499	-0.011362	-0.013673	1.791185	-1.832207	545.654808	-0.019412	-0.028727
22.925000	0.755908	0.809617	5.064801	0.006738	0.017293	1.634966	-1.988907	544.967079	-0.019431	-0.028756
22.930000	0.443866	0.421114	4.370430	-0.018424	0.021946	1.089729	-2.302551	541.525345	-0.019758	-0.029275
22.935000	-0.101490	-0.123487	-2.919685	0.000000	0.000000	1.167423	-2.067379	545.304161	-0.020172	-0.028213
22.940000	-0.101808	0.265333	0.553357	0.204951	0.008354	0.622463	-2.224319	544.268883	-0.020521	-0.028435
22.945000	1.379673	0.965082	9.576638	-0.004214	-0.021166	1.011482	-1.284111	552.867210	-0.020318	-0.027516
22.950000	0.054054	0.265649	0.552174	-0.020762	0.007770	-1.090662	-2.537483	541.857780	-0.020879	-0.028725
22.955000	0.755908	0.576579	6.800731	-0.021804	-0.028549	-0.779613	-1.910435	548.047707	-0.020869	-0.027732
22.960000	-0.257670	0.032611	-1.182966	0.000000	0.000000	-1.635897	-1.910435	546.322372	-0.021453	-0.027994
22.965000	0.054690	0.110185	1.594916	-0.121610	-0.174958	-1.558205	-1.675262	549.418884	-0.021222	-0.028018
22.970000	-0.646846	-0.434100	-5.002012	0.000000	0.000000	-2.025471	-1.910435	547.352989	-0.021506	-0.028115
22.975000	-0.724618	-0.667455	-5.348013	0.000000	0.000000	-1.713867	-1.675262	550.447571	-0.021504	-0.027794
22.980000	-0.491303	-0.589565	-6.043174	0.000000	0.000000	-1.869530	-1.675262	550.788528	-0.021812	-0.027262
22.985000	-0.023718	0.110185	0.900938	-0.078570	-0.309364	-1.714146	-1.440090	552.164757	-0.021762	-0.026860
22.990000	0.054690	-0.045597	0.205777	0.238809	-0.408799	-2.103441	-1.831963	546.662949	-0.021751	-0.028153
22.995000	-0.023718	-0.123171	1.246545	-0.105527	-0.296240	-2.336796	-1.988667	543.910873	-0.021854	-0.028639
23.000000	0.521957	0.343223	4.370430	-0.018817	0.022338	-1.480513	-1.362343	547.695885	-0.021624	-0.028291
23.005000	-0.335442	-0.201061	-2.571315	0.000000	0.000000	-1.947779	-1.832447	540.128578	-0.021915	-0.028671
23.010000	-0.335442	-0.123487	-3.612873	0.000000	0.000000	-0.858139	-0.970711	547.008156	-0.021677	-0.027652
23.015000	-0.257352	-0.201061	-2.917712	0.000000	0.000000	-0.390873	-0.814007	548.039177	-0.021763	-0.027433
23.020000	-0.101490	-0.045597	-2.224524	0.000000	0.000000	0.075838	-0.500847	549.760239	-0.021603	-0.027187
23.025000	0.911451	0.887508	8.535477	-0.010615	0.009997	0.309750	-0.814007	548.727684	-0.021763	-0.026708
23.030000	0.677818	0.731727	6.453150	-0.013286	-0.015803	0.543104	-0.892479	546.322372	-0.021541	-0.027690
23.035000	0.365777	0.421114	4.022849	-0.064950	-0.047439	0.777014	-1.441055	541.851959	-0.021621	-0.028071
23.040000	-0.023718	0.110185	1.940916	-0.005167	-0.192792	1.088617	-1.675987	541.851959	-0.021634	-0.028061
23.045000	1.379355	1.276328	12.353733	-0.022911	-0.001567	2.878323	-0.892479	553.202354	-0.021358	-0.026318
23.050000	-0.179580	-0.045597	-2.571315	0.000000	0.000000	2.878323	-1.441055	552.512306	-0.021604	-0.026329
23.055000	-0.101490	0.110185	0.204593	-0.336613	-0.429506	3.189926	-1.441055	551.821861	-0.021862	-0.026706
23.060000	-0.101490	-0.045597	-1.182966	0.000000	0.000000	3.345865	-1.362583	552.855202	-0.021717	-0.026486
23.065000	-0.023718	-0.045597	1.594126	-0.044362	-0.172759	2.722660	-1.910679	546.663322	-0.021945	-0.027458
23.070000	0.288323	0.265333	1.939339	-0.008427	0.100567	3.345310	-1.284111	551.133759	-0.021896	-0.027089
23.075000	0.054054	0.343223	2.286920	-0.084685	-0.040856	2.956015	-1.519043	547.008163	-0.021830	-0.027975
23.080000	0.366414	0.343223	1.246545	0.082772	0.002247	3.111399	-1.048698	548.041107	-0.021684	-0.027769
23.085000	-0.024037	0.265333	0.552174	-0.017650	0.007783	2.955458	-0.891994	549.069794	-0.021965	-0.027895
23.090000	-0.101490	-0.123171	-1.530943	0.000000	0.000000	2.644411	-1.048698	548.724968	-0.022076	-0.027389
23.095000	0.443866	0.576579	3.329662	-0.005936	0.056518	2.799517	-1.048458	548.723030	-0.022302	-0.027388
23.100000	0.132462	-0.045597	0.900148	0.187686	-0.093211	2.099453	-0.970226	548.033363	-0.022522	-0.027080
23.105000	0.132462	0.498688	1.246545	0.086901	-0.000497	1.165197	-1.048458	545.278961	-0.022822	-0.027563
23.110000	0.677818	0.731727	6.800731	-0.021551	-0.029051	0.153252	-0.969742	541.498604	-0.022611	-0.027585
23.115000	0.443866	0.498688	3.328872	-0.042524	-0.057744	-0.236044	-0.891514	539.430771	-0.023130	-0.027693
23.120000	0.677818	0.576579	6.106359	-0.004057	0.030783	0.386606	-0.264706	544.589294	-0.023041	-0.027281
23.125000	0.054690	0.031977	-0.141804	0.000000	0.000000	0.386606	-0.264465	544.934914	-0.022916	-0.026742
23.130000	0.521957	0.420797	5.412382	-0.003982	0.000102	0.931288	0.048698	549.401070	-0.023294	-0.026022
23.135000	-0.335442	-0.123171	-3.611689	0.000000	0.000000	1.086674	-0.108246	551.120201	-0.023335	-0.025076
23.140000	0.210233	0.110185	1.941706	-0.070398	-0.192826	1.631351	0.048214	552.836990	-0.023610	-0.025174
23.145000	0.833680	0.887191	7.842682	0.004125	-0.013412	2.254282	0.361618	553.529373	-0.023169	-0.024813
23.150000	-0.335442	-0.123171	-0.835782	0.000000	0.000000	1.086674	-0.813522	542.864754	-0.023699	-0.026475
23.155000	-0.179580	-0.201061	-2.223734	0.000000	0.000000	2.020927	-0.186718	549.744347	-0.023433	-0.025479
23.160000	-0.179580	-0.123171	-0.489385	0.000000	0.000000	2.020927	-0.500118	549.401451	-0.023338	-0.025311
23.165000	-0.646846	-0.589565	-3.959270	0.000000	0.000000	1.942957	-0.500118	549.056236	-0.023460	-0.025500
23.170000	-0.179261	-0.123171	-1.529757	0.000000	0.000000	2.098619	0.126686	551.458435	-0.023907	-0.025586
23.175000	0.054054	0.187759	-0.489385	0.000000	0.000000	2.020927	-0.030018	550.428200	-0.023840	-0.024768
23.180000	0.599728	0.343540	5.413565	-0.004335	-0.034837	1.320028	-0.343178	543.548988	-0.024120	-0.025416
23.185000	0.600047	0.498688	5.758779	-0.014567	0.016340	1.397997	-0.029774	544.579613	-0.024187	-0.025555
23.190000	0.443866	0.421114	3.328872	-0.042524	-0.057231	0.853039	-0.107761	543.544731	-0.024545	-0.025426
23.195000	-0.101490	0.187759	-2.223340	0.000000	0.000000	0.697655	-0.029289	542.514107	-0.024475	-0.025303
23.200000	0.054690	0.187759	0.552567	0.198763	-0.334118	0.541714	0.127651	542.168877	-0.024596	-0.025153
23.205000	-0.101490	-0.045597	-1.876943	0.000000	0.000000	0.541714	0.519527	543.196030	-0.025102	-0.024597
23.210000	-0.023718	0.188075	0.552567	0.201884	-0.334130	0.230665	0.519527	544.225090	-0.025373	-0.023682
23.215000	0.210233	0.187759	1.941706	-0.007745	-0.095250	-0.080660	0.754696	543.880257	-0.025487	-0.023532
23.220000	-0.023718	0.031977	0.898964	0.056660	-0.095595	-1.014914	0.441540	538.035942	-0.025396	-0.024303
23.225000	-0.257033	-0.278952	-3.265292	0.000000	0.000000	-1.248547	0.833412	540.440468	-0.025605	-0.024036
23.230000	0.365777	0.498688	4.024033	-0.004519	-0.000262	-0.703865	1.694912	546.972908	-0.025645	-0.022918
23.235000	-0.257033	-0.123487	-3.265292	0.000000	0.000000	-0.703865	2.008553	546.970970	-0.025865	-0.022930
23.240000	-0.491303	-0.201061	-4.653641	0.000000	0.000000	-1.093441	2.165257	550.408829	-0.025903	-0.022448
23.245000	-0.568756	-0.589881	-6.737941	0.000000	0.000000	-1.637842	2.008553	548.685829	-0.026293	-0.022341
23.250000	-0.179580	0.031977	-1.182966	0.000000	0.000000	-1.482456	2.243484	551.782745	-0.026040	-0.022052
23.255000	0.288323	0.265649	2.981291	-0.025931	-0.030695	-2.339020	2.086784	545.935699	-0.026180	-0.023151
23.260000	0.365777	0.343223	1.246545	0.082783	0.002247	-3.117054	1.851608	542.149132	-0.026668	-0.023129
23.265000	0.521957	0.498688	5.065985	-0.016302	-0.056769	-3.428381	1.929600	542.834923	-0.026843	-0.023103
23.270000	0.599728	0.576579	4.370430	-0.019209	0.021163	-3.428381	2.478176	546.272392	-0.026891	-0.022979
23.275000	0.677818	0.576579	6.106359	-0.023979	-0.000524	-3.272995	3.104500	550.400307	-0.026691	-0.022144
23.280000	0.132462	0.343223	0.898964	0.188164	0.109444	-3.817955	2.791096	549.365425	-0.027049	-0.022000
23.285000	-0.724936	-0.434100	-3.611689	0.000000	0.000000	-4.829901	2.242279	543.514496	-0.027638	-0.022392
23.290000	-0.023718	0.187759	0.898964	0.056660	-0.099407	-4.441160	2.947315	548.675766	-0.027278	-0.021689
23.295000	0.288323	0.343223	4.022849	-0.064526	-0.047013	-5.063255	2.555199	544.545517	-0.027685	-0.022534
23.300000	0.443866	0.498688	4.024033	-0.004946	-0.000262	-4.985563	2.554958	542.824837	-0.027889	-0.022083
23.305000	0.677500	0.653836	7.493918	-0.019548	-0.026149	-3.895924	3.573158	551.766457	-0.027690	-0.020735
23.310000	0.521957	0.343223	2.636867	0.037832	0.001062	-3.117889	3.729858	554.174843	-0.027489	-0.020823
23.315000	-0.101490	-0.123171	-0.835385	0.000000	0.000000	-3.117889	3.415974	551.766457	-0.027721	-0.020729
23.320000	-0.413213	-0.123171	-3.959270	0.000000	0.000000	-2.261604	3.807362	556.236870	-0.027636	-0.020408
23.325000	-0.491303	-0.278952	-4.306061	0.000000	0.000000	-1.794617	4.120766	557.610390	-0.027801	-0.020709
23.330000	-0.179580	0.110185	-0.141804	0.000000	0.000000	-1.405598	4.120766	555.893974	-0.027579	-0.019924
23.335000	0.521957	0.421114	4.369640	-0.046693	-0.065499	-1.872309	3.728893	549.702507	-0.027877	-0.020821
23.340000	0.054054	0.265649	0.205777	0.238878	-0.442074	-1.716646	3.885593	549.359612	-0.027791	-0.021012
23.345000	0.054054	0.265649	2.288497	0.021449	-0.123238	-1.404764	3.728893	549.019035	-0.027492	-0.021189
23.350000	0.288323	0.265649	1.246545	0.084150	0.003616	-1.560427	3.728893	546.611801	-0.027499	-0.021803
23.355000	-0.101490	0.110185	-0.141804	0.000000	0.000000	-1.093441	4.042538	552.454567	-0.027766	-0.020386
23.360000	-0.646846	-0.511674	-5.695199	0.000000	0.000000	-1.482456	3.493961	550.733894	-0.027948	-0.020255
23.365000	-1.270611	-1.133849	-9.859852	0.000000	0.000000	-2.494127	2.240589	541.790741	-0.028377	-0.020541
23.370000	0.132462	0.187759	1.594916	-0.046407	-0.056166	-2.338186	2.553989	545.577301	-0.027852	-0.020585
23.375000	0.210233	0.420797	3.676452	-0.053650	-0.077818	-2.882589	2.005657	541.104546	-0.028176	-0.020909
23.380000	0.600047	0.498688	4.022849	-0.005750	0.047178	-2.337351	2.240833	543.166573	-0.028310	-0.020489
23.385000	-0.023718	0.420797	-0.141804	0.000000	0.000000	-2.492737	2.319302	543.511406	-0.028175	-0.020654
23.390000	-0.490666	-0.434100	-5.348013	0.000000	0.000000	-2.648678	2.241070	542.821358	-0.028427	-0.020677
23.395000	-0.491303	-0.201061	-2.918502	0.000000	0.000000	-1.714701	3.103291	551.420059	-0.028122	-0.019529
23.400000	-0.335123	-0.356209	-2.223340	0.000000	0.000000	-1.480789	3.260235	552.103920	-0.028531	-0.018826
23.405000	0.210552	0.265649	1.939339	-0.007544	0.100563	-1.013802	3.730343	553.824600	-0.028351	-0.018958
23.410000	0.288323	0.110185	2.982081	-0.066672	-0.029613	-1.480789	3.260719	549.701355	-0.028111	-0.019425
23.415000	-0.023718	0.031977	-0.141804	0.000000	0.000000	-2.025471	3.104259	543.854691	-0.028287	-0.019457
23.420000	0.132462	0.031977	0.205777	0.230495	-0.417092	-2.025749	3.182968	542.135567	-0.028267	-0.020394
23.425000	-0.958570	-0.900810	-9.513456	0.000000	0.000000	-3.037416	2.556648	532.161385	-0.028652	-0.021285
23.430000	-0.413213	-0.511991	-3.265292	0.000000	0.000000	-2.336519	2.791821	533.194725	-0.028511	-0.021074
23.435000	-0.568756	-0.434100	-3.265292	0.000000	0.000000	-1.168907	3.262169	539.733383	-0.027872	-0.019962
23.440000	0.132462	0.031977	2.286920	-0.085439	-0.037862	-0.079269	3.889214	543.514114	-0.028051	-0.019673
23.445000	-1.192521	-1.056592	-10.554617	0.000000	0.000000	-1.090662	2.165741	530.102478	-0.028392	-0.020637
23.450000	0.755908	0.731727	7.494708	-0.035989	-0.026404	0.076672	2.871017	536.298225	-0.027657	-0.020073
23.455000	0.600047	0.498688	4.024033	0.024432	0.047245	0.465965	2.636086	534.233879	-0.027782	-0.020851
23.460000	0.521957	0.575945	4.718010	-0.030323	-0.000652	1.088896	2.871017	536.300163	-0.027474	-0.020426
23.465000	0.989860	1.042656	7.494708	-0.004212	0.023698	2.100563	3.732998	542.834145	-0.027288	-0.020389
23.470000	0.288323	0.420797	1.246545	0.084150	0.000878	2.256227	3.341122	542.142540	-0.027774	-0.019700
23.475000	-0.802708	-0.589881	-6.389571	0.000000	0.000000	2.956572	3.576294	543.177818	-0.027416	-0.019497
23.480000	-0.023082	0.031977	0.204987	0.247402	-1.350233	3.267897	3.576294	544.551712	-0.027579	-0.019101
23.485000	-0.257352	-0.278952	-2.570921	0.000000	0.000000	2.411612	3.105949	537.676018	-0.027456	-0.020383
23.490000	0.677818	0.731727	5.065591	-0.016912	0.017585	2.722660	3.576294	541.805473	-0.027033	-0.020247
23.495000	0.288642	0.031977	0.205777	0.213797	-0.417092	2.722660	3.811226	544.896172	-0.027429	-0.019967
23.500000	-0.023718	0.343223	0.900148	0.191503	-0.102714	1.632465	3.576538	540.765923	-0.027821	-0.020811
23.505000	0.912088	0.731727	6.106359	-0.024823	-0.001083	1.320860	4.203583	542.488930	-0.027385	-0.020944
23.510000	0.132462	0.343223	0.553357	0.195637	0.005258	0.541992	4.282055	542.829491	-0.027669	-0.021109
23.515000	0.132462	0.187759	3.328872	-0.040466	-0.055689	-0.236599	4.595459	543.513741	-0.028045	-0.020398
23.520000	0.755908	0.653836	5.412382	-0.004933	-0.000845	-1.015471	4.438999	542.480782	-0.028179	-0.020604
23.525000	0.833680	0.809300	8.187896	-0.018285	-0.001043	-2.027695	4.752399	541.102615	-0.028433	-0.021019
23.530000	0.600047	0.653836	4.022059	-0.036032	-0.048668	-3.039640	4.360771	538.348602	-0.028764	-0.021463
23.535000	0.678137	0.808984	6.453150	-0.013287	-0.016067	-3.039919	4.439240	540.757401	-0.028522	-0.021196
23.540000	0.600047	0.653836	4.369640	0.008595	0.020828	-3.584877	4.047607	537.317207	-0.028686	-0.022372
23.545000	0.210552	0.342906	2.981291	-0.025357	-0.031265	-3.273830	4.125839	542.476128	-0.028531	-0.021289
23.550000	0.054690	-0.045597	0.205777	0.238809	-0.408799	-2.495792	4.360771	550.041512	-0.028381	-0.020660
23.555000	-0.101490	0.109551	0.552567	0.204981	-0.331004	-2.651457	3.890663	545.568771	-0.028722	-0.021331
23.560000	0.444504	0.498688	4.718404	0.021532	-0.000177	-1.639509	4.125595	551.757927	-0.028653	-0.021100
23.565000	0.989860	0.964765	7.494708	-0.020444	-0.001581	-1.483847	4.047123	551.416969	-0.028350	-0.021624
23.570000	-0.101490	-0.123487	-2.571315	0.000000	0.000000	-2.029083	2.871738	544.198349	-0.028158	-0.022735
23.575000	-0.257352	-0.201061	-2.570921	0.000000	0.000000	-1.795448	2.401394	543.855072	-0.028075	-0.023252
23.580000	-0.335123	-0.278952	-4.306061	0.000000	0.000000	-1.484404	2.401154	545.232849	-0.027795	-0.023540
23.585000	-1.348383	-1.134166	-10.900224	0.000000	0.000000	-1.873697	1.225529	539.731026	-0.027845	-0.024435
23.590000	-0.023082	-0.201061	-1.181782	0.000000	0.000000	-0.472456	1.930565	545.924835	-0.027358	-0.024183
